Gene Symbol,n_sgrnas,z_scored_avg_lfc,p_value,FDR
CHTF18,6,-7.219241130127449,3.947934611712217e-32,7.47347047234373e-31
CHTF8,6,-1.4632378402772819,0.0859612126101593,0.3052194475053141
CHTOP,6,-3.401755542476532,0.0037824291506239577,0.028412066630095503
CHUK,6,-0.9097911580461019,0.1783868234769931,0.4624158961668173
CHURC1,6,0.2870724859239406,0.5745461222175561,0.7676163559666181
CHURC1-FNTB,6,0.2870724859239406,0.5745461222175561,0.7676163559666181
CIAO1,6,-3.154185745297532,0.005996013596069772,0.041666391244418746
CIAO2A,6,0.053271760695828375,0.474792090313101,0.7159011277071653
CIAO2B,6,-7.277301899320385,3.0375831575904676e-33,5.879701855382998e-32
CIAO3,6,-8.555179052878385,2.3983836685069478e-63,9.33056229147693e-62
CIAPIN1,6,-6.409004837571772,7.028229778437657e-19,1.0459254902956582e-17
CIART,6,1.7678612040515829,0.9662227115956799,0.9774998438323736
CIB1,6,-1.2687733756786668,0.11247110480556287,0.35145190687623784
CIB2,6,-5.090569319238974,2.500040745456761e-06,2.7342725651611493e-05
CIB3,6,0.25083564488071575,0.5588174995257205,0.7608904095001389
CIB4,6,0.5311800848250179,0.6775714670769539,0.8142854927443215
CIBAR1,6,-0.27596199944744415,0.3508560071830722,0.6408983296535192
CIBAR2,5,-3.205521043987887,0.005492817818698959,0.03872799092078042
CIDEA,6,-0.5312350688454427,0.2710482931616474,0.5733826867927135
CIDEB,6,-2.280502913045428,0.023446093834384202,0.12316989698270467
CIDEC,6,-1.2468109343143907,0.11588817181382877,0.3586435858998901
CIITA,6,0.5221384431182731,0.6739339392788222,0.8128530985502512
CILK1,6,0.1465373076807981,0.513883176566923,0.7379601957895052
CILP,6,0.046409221890332746,0.47197404529207276,0.7150177749386782
CILP2,6,0.22338888983837987,0.5469213943868341,0.7542234740034774
CIMAP1A,6,-0.543486021929384,0.2675857659553572,0.5705078044257094
CIMAP1C,6,-2.2266645211365517,0.025746518278119426,0.1320260614246171
CIMAP2,6,-1.3278440650323586,0.10371314288843346,0.33540799873494526
CIMAP3,6,-1.2431821766490316,0.11646111608742524,0.36007838504940315
CIMIP1,6,0.4922891386646429,0.6617973146539389,0.8083980762778149
CIMIP2A,6,-0.20409726952720805,0.3758909801096544,0.6585172803747097
CIMIP2B,6,0.24130430945548656,0.5546833259508563,0.7588833051630004
CIMIP2C,6,-1.4877924999087115,0.08306620853570977,0.29913219374840233
CIMIP3,6,0.25716733509524603,0.5615650443895277,0.7619780276189657
CIMIP4,6,0.373042631938887,0.6116852162941813,0.7840663464536194
CINP,6,-10.406246623972198,5.8845863210300345e-126,3.524153923106563e-123
CIP2A,6,-3.5236649289557342,0.00299154805148846,0.023258050409742895
CIPC,6,-2.3054944559573305,0.02245863582339795,0.11883534666072657
CIR1,6,-4.514635005043652,0.0003930452869580398,0.0038378231255690423
CIRBP,6,-0.14798870143011889,0.39621869217766226,0.6726515282178217
CISD1,6,-1.195717507218696,0.12417128503170483,0.37494226219733884
CISD2,6,-0.7470594053845202,0.21486170421506956,0.511023191953714
CISD3,6,0.8275459917758473,0.7847841586301412,0.8617874496065899
CISH,6,-1.259864187564393,0.11384677385272221,0.3545733664273969
CIST1,6,-1.7944506298607221,0.05330685009454375,0.22348393687281887
CIT,6,-9.925166026675297,1.6107043521594165e-107,3.1208186384045634e-105
CITED1,6,0.6916771416115045,0.7387020872536022,0.8403127260264719
CITED2,6,-1.4002608323125245,0.09382837042067388,0.3147733974917294
CITED4,6,-0.31015747523364945,0.3393350651962564,0.6301686311215821
CIZ1,6,-2.7272043504517423,0.011386587377758994,0.06941182182191578
CKAP2,6,0.05057254441342249,0.4736826226322899,0.71575729574753
CKAP2L,6,-3.0116216192353567,0.007489992302775829,0.05017787046771481
CKAP4,6,-0.44139664770401044,0.2974817898623603,0.5971087358368705
CKAP5,6,-9.347457528012715,2.1751236020803914e-87,1.829232670124033e-85
CKB,6,0.7300354499184964,0.7522600798819309,0.8457557097541027
CKLF,6,-2.5153052460242704,0.015856113335719256,0.09054156829061533
CKLF-CMTM1,6,-2.5153052460242704,0.015856113335719256,0.09054156829061533
CKM,6,0.07467160527397226,0.4836354081260701,0.7220442694342526
CKMT2,6,0.5599911716192604,0.6890350732249042,0.8168665286939852
CKS1B,6,-1.3936514393102593,0.09469249638595675,0.3164360649498344
CKS2,6,-0.6632841144593487,0.23549700573246524,0.5351126056144843
CLASP1,6,-0.9625968076087537,0.16744155483282164,0.44718208758933164
CLASP2,6,-0.7498769161586509,0.2141914735273197,0.5101308859147288
CLASRP,5,-7.677839254232528,1.5778195065103308e-41,3.559640057895396e-40
CLBA1,6,-0.49255616309187444,0.2822043695834492,0.5833680745823202
CLC,6,-0.2423634908801793,0.3624214088044042,0.6486883024193563
CLCA1,6,-0.17868800030700877,0.38501103548861276,0.6648603395354385
CLCA2,6,0.5314885351345381,0.6776952299670366,0.8142854927443215
CLCA4,6,0.6062489982761115,0.7070110268702602,0.8254169969303492
CLCC1,6,-6.8255913986953045,3.696927029452217e-25,6.2660693724754854e-24
CLCN1,6,-0.22819882116635634,0.3673703021890433,0.6526863421180977
CLCN2,6,-1.5164357352062798,0.07980404094230084,0.29131275602931134
CLCN3,6,0.7948566661686394,0.7741936887747551,0.855726502866638
CLCN5,6,0.4140811711547743,0.629178964265044,0.7931660311775254
CLCN6,6,-2.0048444126964613,0.037906062857618855,0.17676675796487057
CLCN7,6,-0.6973703328629536,0.22693176252749644,0.5260418099822077
CLCNKB,6,-0.4077308801808249,0.30785620318493945,0.6070093300563331
CLDN1,6,-1.5668731910797098,0.07434152761283022,0.27874854637855095
CLDN10,6,-0.5001020115816341,0.2800012052082471,0.5819979756555821
CLDN11,6,-2.4664694592407557,0.017159258792254786,0.09631310182088365
CLDN12,6,0.2129717657754169,0.5424153471781521,0.7518014743732576
CLDN15,6,-0.6531102021359385,0.2381003798663249,0.5377675146936508
CLDN16,6,0.8372397164839436,0.7878638799473678,0.8633520299085019
CLDN17,6,0.6378568607777517,0.7189713261276416,0.8307916925837912
CLDN18,6,-0.17727236231511137,0.3855232993321356,0.665307104846402
CLDN19,6,-0.4067389181644217,0.3081657144616342,0.6070852287585006
CLDN20,6,-1.3898455757224515,0.09519349143221965,0.3173911380325564
CLDN22,8,0.36889085042121367,0.609904388452716,0.7836704738405589
CLDN23,6,-1.2937658420339002,0.10868862613544937,0.3446747943380754
CLDN24,6,-0.5819280702566018,0.2569415539014489,0.5602545236708405
CLDN25,6,-0.27289424330481926,0.35190190018026946,0.6415600119557396
CLDN3,6,-0.39072736057606594,0.3131917695073133,0.6110176644395886
CLDN34,6,-0.3961594656334697,0.3114802691662095,0.609124611474476
CLDN4,6,-0.6747701999887525,0.23258398254417806,0.532810623278149
CLDN5,6,0.2626685063301732,0.5639527312277229,0.7634341016348573
CLDN6,6,0.5631790344763259,0.6902912116030284,0.8171056579370755
CLDN7,6,-0.6102461158341225,0.2493127663400746,0.5516310122233423
CLDN8,6,-0.07633429205953977,0.42318835174946146,0.6889476638299222
CLDN9,6,0.24799236636885627,0.5575839818331394,0.7601204624861146
CLDND1,6,-0.6117015648135798,0.2489254802700931,0.5512757184995123
CLDND2,6,-0.47168454737340854,0.28836561930309235,0.5891666715225389
CLEC10A,6,0.12937567216333729,0.506591011110282,0.7335501331005212
CLEC11A,6,-0.6959199499278559,0.22729137724543289,0.5264837656471507
CLEC12A,6,-0.5365452129466637,0.2695432800789468,0.5723770939949407
CLEC12B,6,-1.0421524374383957,0.1517261072014473,0.42150169477399535
CLEC14A,6,0.4425465695561723,0.6411743183667353,0.7983070657016185
CLEC16A,6,-1.99753670753975,0.03838023622737974,0.17860450282062226
CLEC17A,6,1.121440459449844,0.8660904083491923,0.908825536797332
CLEC18B,6,0.9443035220602534,0.8200403203608927,0.8813604987650817
CLEC18C,11,-0.16666489793913905,0.3893757184896698,0.6672765073843295
CLEC19A,6,0.6604538473634911,0.7273545221340616,0.8340507666917344
CLEC1A,6,-0.16641463209231624,0.38946690849963267,0.6672765073843295
CLEC1B,6,1.3407763727425777,0.9114837793934845,0.9390626939746456
CLEC2A,6,1.2864375786353723,0.9013896814288958,0.9329229784801921
CLEC2B,3,-0.2981982019300207,0.34333564037964187,0.6336022901266266
CLEC2D,6,1.1742706675979966,0.8781665769890128,0.9166159322400897
CLEC2L,6,-1.1003210700855284,0.14083991862331244,0.404349971839752
CLEC3A,6,0.04196209673105412,0.4701526337154537,0.7147954842771376
CLEC3B,6,0.12401710680001996,0.5043222251773812,0.7324252172707513
CLEC4A,3,-0.34840084714920777,0.3267496204577026,0.6213674974811066
CLEC4C,6,1.3384185563586963,0.9110612385990745,0.9389009364568759
CLEC4D,6,0.36502366936711245,0.608244058766277,0.7830747980139715
CLEC4E,5,0.10230051187445698,0.4951704657324617,0.7285084429591783
CLEC4F,6,-2.0939054043284226,0.03249865830348257,0.15711129746862185
CLEC4G,6,1.1109903108661268,0.8636135111430971,0.9074645800043082
CLEC4M,6,0.18019007104297877,0.5282844342910218,0.744939555260396
CLEC4OP,6,1.1092468153792434,0.863197408601756,0.9072006539175901
CLEC5A,6,-1.0057420166150697,0.1588025194658416,0.4325863807310031
CLEC6A,6,-0.010510142751874422,0.44895758065110325,0.7028637109784155
CLEC7A,6,0.573623882212972,0.6943892482722958,0.8189605781774156
CLEC9A,6,0.1729752628164028,0.5251868000721365,0.7437668742261293
CLECL1P,6,-0.0165757045121615,0.4465440173576575,0.7018694478693489
CLGN,6,0.3989023473965427,0.6227335258348622,0.7894702463226337
CLHC1,6,-0.7275902921274722,0.21953396467021885,0.516382973551242
CLIC1,2,0.48733154033642534,0.6597633383795082,0.8077112608462605
CLIC2,6,1.1449057983623365,0.8715456707081974,0.9122104168099834
CLIC3,6,-1.2193057479856224,0.12028969174455648,0.36805777642787885
CLIC4,6,1.589734830302358,0.9484294066272179,0.9638902788837657
CLIC5,6,0.452262269011902,0.6452382130504326,0.8001407294042605
CLIC6,6,0.9562130365868746,0.8234132897569421,0.8829689010019774
CLINT1,6,0.6325823095596625,0.7169942525702395,0.8303033759255622
CLIP1,6,-1.8189302131792775,0.05133117462844171,0.21749554986926403
CLIP2,6,-2.311242758397739,0.022238425469879745,0.11789109510762698
CLIP3,6,-1.15041097772507,0.13189755816652698,0.3886523694714586
CLIP4,6,-2.8722113867551893,0.009180371021315442,0.05871575161626443
CLK1,6,-0.29762819287491227,0.34352708827815226,0.6337869534765799
CLK2,6,-1.8477019819094669,0.04907133354584973,0.2107795620227403
CLK3,6,-0.48295262246075094,0.28502703361885223,0.5864121065965412
CLK4,6,-1.9509204183371482,0.04151046574497169,0.18606674189348468
CLLU1,6,0.3336487652860079,0.5947247360700357,0.776631753597999
CLMN,6,0.2916415606398329,0.5765289018465667,0.7687338711205844
CLMP,6,-2.959579732527937,0.008085001790321202,0.05311964440894878
CLN3,6,0.38872375687293476,0.6183943253097484,0.7877837198787456
CLN5,6,-0.8036655115686714,0.20167214704756664,0.49455846160827144
CLN6,6,0.8595729495843647,0.7948535211584871,0.8666128804590297
CLN8,6,0.08801953849798816,0.48919227001015786,0.7252132797818954
CLNK,6,0.0907856104749158,0.4903475808337734,0.7256351124116109
CLNS1A,6,-9.078788940426772,8.961113702662534e-79,5.415855966535769e-77
CLOCK,6,-1.9074115929238569,0.04459314623409487,0.19658584631372225
CLP1,6,-2.8712969012210623,0.009192621800180855,0.05877508399772703
CLPB,6,-6.451095882094541,1.8347513289359267e-19,2.7574289364076592e-18
CLPP,6,-3.059133207346564,0.006973742875242169,0.047296527262666775
CLPS,6,-1.0186337777324337,0.15627438024982604,0.42868163736314596
CLPSL1,6,-0.19753635536591563,0.3782323596118098,0.6599281471712013
CLPSL2,5,0.6038994093787696,0.7061112768771222,0.8248073249688337
CLPTM1,6,-1.0488406242100037,0.15044789140742915,0.4193063993632805
CLPTM1L,6,-1.2044931652612694,0.12271576415282848,0.3723678254187547
CLPX,6,-2.8388904207623877,0.00963894261026825,0.06096788672330682
CLRN1,6,-0.17038322775978174,0.38802248273995826,0.6666501658786519
CLRN1-AS1,5,-0.4011124385649518,0.3099254123052715,0.6083085144883235
CLRN2,6,-0.20315316441808404,0.37622732292088057,0.6587666792088788
CLRN3,6,0.3334651261311505,0.5946453855735294,0.7766031926749519
CLSPN,6,-10.994101968578196,1.494723921854797e-150,2.4616857389680295e-147
CLSTN1,6,-0.7037496653649793,0.22535505862265287,0.5241943408412063
CLSTN2,6,-0.3783132575286832,0.31712750709783327,0.6134686070829791
CLSTN3,6,-0.1875182935599047,0.3818256095873961,0.6628016422502221
CLTA,6,-1.4387716349505797,0.08894020138603402,0.3096526870411759
CLTB,6,-1.2091070892227316,0.12195592431957446,0.3716026722676149
CLTC,6,-10.375073178513334,1.0245464693187019e-124,5.785174820898715e-122
CLTCL1,6,-0.9364057277148246,0.17281893311405544,0.45435952841999167
CLTRN,6,-0.22677877858640313,0.3678688369896385,0.6531481291372048
CLU,6,0.07029328423428208,0.48181939976976634,0.7210579638720399
CLUAP1,6,-0.34915321012604905,0.3265052092219941,0.6211708172751511
CLUH,6,-2.213484465158669,0.026347110053534045,0.1342350956401117
CLUL1,6,0.6757555468946924,0.732950198650262,0.8370099835851802
CLVS1,6,-0.21764639948434997,0.3710853947706444,0.6563817486997765
CLVS2,6,0.19957934076542866,0.5366323542385527,0.7491481565173554
CLXN,6,-0.5796031087463791,0.257575843820022,0.5602545236708405
CLYBL,6,-0.35522066197090035,0.3245386530392864,0.6190384518883715
CMA1,6,-0.2471379860395178,0.36076306128851016,0.6475125220456659
CMAS,6,-0.838389386901619,0.19385542946123802,0.4833667489834024
CMBL,6,-0.793018443777629,0.20410965244692683,0.4974956757095118
CMC1,6,-1.9862245094564248,0.039123155281745994,0.18120246492457137
CMC2,6,-3.178920718195229,0.005751425621944391,0.04032118643720717
CMC4,7,-0.023123585448021955,0.44394727764653075,0.7006945263773147
CMIP,6,-5.599135813218193,7.104017688131561e-10,8.677175622406925e-09
CMKLR1,6,-0.498181421057575,0.2805607323282393,0.5822650915527936
CMKLR2,6,-1.2898153577707674,0.1092789874338922,0.34589300593711597
CMPK1,6,-3.690365219771657,0.0023228285439844,0.01879000104757314
CMPK2,1,1.097028945767223,0.8602584773245099,0.9054797767024014
CMSS1,6,-0.9893814317096434,0.16204626031217165,0.4380044137168312
CMTM2,6,0.13330440453451853,0.5082569350254343,0.7342603660020218
CMTM3,6,-0.42536168297999977,0.3023915532570517,0.6020717577089575
CMTM4,6,-3.066663082473834,0.006893850618326181,0.046880604689222234
CMTM5,6,-3.654016447818458,0.002432110525104274,0.019499310469629116
CMTM6,6,-0.5335171849278697,0.27040070479771977,0.5728912016420814
CMTM7,6,-0.12743724792027417,0.403837726534034,0.676334315219649
CMTM8,6,-0.08494237460126919,0.41988835827515747,0.6867453990440189
CMTR1,6,-3.5882107118393582,0.002678993074669259,0.02113441067759181
CMTR2,6,-5.7022792276830225,8.648148394437599e-11,1.087927159256972e-09
CMYA5,6,-1.082066434336036,0.14419953025461418,0.4098095076821887
CNBD1,6,0.2955959214430971,0.5782445746849582,0.7690859095160393
CNBP,6,-2.351892713022503,0.02075194738029011,0.111749519366941
CNDP1,6,1.6430121476312567,0.9544490026731356,0.9686370579506943
CNDP2,6,0.4327722135304389,0.6370698240348271,0.7968843608686738
CNEP1R1,6,-6.54990126828746,7.067892640010323e-21,1.0929793602857904e-19
CNFN,6,0.20836807945714353,0.5404260483727,0.7509012707796925
CNGA1,6,-1.605479033326467,0.07038421462093156,0.26920906397396366
CNGA2,6,0.07672659702945742,0.484488922950077,0.7225257767737633
CNGA3,6,0.5609864841916387,0.6894275319876878,0.8168665286939852
CNGA4,6,0.9473631978005909,0.8209107688950593,0.8819123464705946
CNGB1,6,-0.5362366870535336,0.26963054771952266,0.5723770939949407
CNGB3,6,0.9292883359450601,0.8157294496459107,0.8788407383020929
CNIH1,6,0.778531747733057,0.7687864851382757,0.853146405952325
CNIH2,6,0.11306341917017806,0.4996973036570564,0.7311198771868624
CNIH3,6,-0.49372272650784593,0.2818629215652028,0.5829276809222587
CNIH4,6,-5.607315391511702,6.045281284866372e-10,7.4022858756390405e-09
CNKSR1,6,0.07393569704994107,0.4833299374824192,0.7220442694342526
CNKSR2,6,-0.17326531225417588,0.38697567652319514,0.665844837831372
CNKSR3,6,-0.2833230578450264,0.34835466809674165,0.6386969678558106
CNMD,6,-0.8787948720280422,0.18500513594115048,0.4713416785985927
CNN1,6,-1.1603354578563232,0.13017512517666327,0.3853766194372834
CNN2,6,-0.6789685188832046,0.2315260779023193,0.5314960945038374
CNN3,5,-0.9325739999822132,0.17361408890191585,0.4553596866580707
CNNM1,6,-3.3637330503206537,0.004078582456524562,0.030257141549660256
CNNM2,6,0.6134641372172784,0.7097648487856122,0.8266620354823456
CNNM3,6,-1.7824658582331894,0.054292162342239284,0.22617538034773924
CNNM4,6,-2.7535915887757128,0.010941430338219362,0.06723740291487228
CNOT1,6,-9.053366706405095,5.533189915479562e-78,3.244879296724706e-76
CNOT10,6,-5.19798824953557,6.024117878415009e-07,6.783740263881244e-06
CNOT11,6,-5.228687511556081,3.8956048629995794e-07,4.414497643776416e-06
CNOT2,6,0.6354566240362591,0.7180725831544204,0.8307002782593383
CNOT3,3,-7.39556826318108,1.398148565360566e-35,2.8138095822017178e-34
CNOT4,6,0.47766177227580214,0.6557818336709004,0.8053041114869371
CNOT6,6,1.0257811961440038,0.8423081017719586,0.8945421578440119
CNOT6L,6,0.7638415471641962,0.7638534547727998,0.8506387814298834
CNOT7,6,-2.719687369094847,0.011517366746728503,0.07007934698756016
CNOT8,6,0.7020747853204067,0.7424192173868855,0.8421556836697569
CNOT9,6,-5.625362096496015,4.219845417481607e-10,5.199302056464401e-09
CNP,6,-1.1208818372361273,0.13711963937924704,0.39839685872567765
CNPPD1,6,0.08728862812184915,0.4888872021203306,0.725039604945527
CNPY2,6,-1.9026423253102243,0.044940357359345554,0.19763157153821678
CNPY2-AS1,2,-1.423318156673204,0.090871944870851,0.3096526870411759
CNPY3,6,0.4750869330018704,0.654718537786987,0.8049270583069501
CNPY3-GNMT,6,0.4750869330018704,0.654718537786987,0.8049270583069501
CNPY4,6,0.6386385086276931,0.719263664800318,0.8309837371360157
CNR1,6,-0.8271164825672138,0.19637117839800003,0.48681429988455527
CNR2,6,0.06373224782648551,0.47910444687562936,0.7191098822734697
CNST,6,-1.5667040759643704,0.0743592742249517,0.27874854637855095
CNTD1,6,-2.018034019734528,0.03706174806178966,0.17422570524965467
CNTF,6,0.2588772599064075,0.5623071633577321,0.7624615073371431
CNTFR,5,-2.7487662344363994,0.011021245639550528,0.06762274994549428
CNTLN,6,0.3698053439633463,0.6102967958699483,0.7836704738405589
CNTN1,6,-0.7732236091389475,0.20869401442283755,0.5036536582047305
CNTN2,6,0.5157625443580829,0.6713577893725546,0.8119516370522527
CNTN4,6,1.296774468906569,0.903367413941091,0.9339916401631065
CNTN5,6,0.4366967872633346,0.6387197367747248,0.7972246397480127
CNTN6,6,-0.27615236945117566,0.35079117100742474,0.6408983296535192
CNTNAP1,6,-3.632031311834476,0.002507118849261668,0.019979108797563847
CNTNAP2,6,1.1334009463024832,0.8688893617140001,0.9102708490384251
CNTNAP3,2,-1.4611001656590665,0.08621768468183999,0.3059651826840014
CNTNAP3B,6,-0.930215456956591,0.1741046075660208,0.45592014831420025
CNTNAP4,6,0.8042108297693747,0.7772564892605052,0.857529168606898
CNTNAP5,6,-0.30242926449619134,0.34191675194932036,0.6322728641759328
CNTRL,6,-0.5029069773952407,0.27918554006308355,0.5809670797242403
CNTROB,6,-6.322726742832529,1.0152886227550552e-17,1.4786403133020013e-16
COA1,6,-0.13945161188316813,0.39937230857835804,0.6744163261589077
COA3,6,-3.8153310434422725,0.002050620404728107,0.017027903806151923
COA4,6,-0.35828531711085,0.32354840003913454,0.6182270217028947
COA5,6,-8.802793821338248,2.034979211854313e-70,9.440679381191734e-69
COA6,5,0.10121963270694297,0.4947168468960794,0.728057863221924
COA7,6,-6.860907043020858,9.630818040485462e-26,1.6522036192197413e-24
COA8,6,-0.19553096676213355,0.37894989189912787,0.6605968698599687
COASY,6,-6.50274983981617,3.404909488801685e-20,5.19623368549712e-19
COBL,6,-2.336402562303566,0.021304046984277666,0.1139772280861612
COBLL1,6,0.7426471969099067,0.7566243203053438,0.8477114553677186
COCH,6,-2.589970794131287,0.01408050814919482,0.08245093927447086
COG1,6,-7.155616021302546,6.189711424572701e-31,1.1518575036142212e-29
COG2,6,-6.56840294821738,3.779377789017543e-21,5.872000255059254e-20
COG3,6,-8.239274235815707,6.568008483025883e-55,2.0603738357149288e-53
COG4,6,-7.897657498057682,1.603934238113529e-46,4.127415670291364e-45
COG5,6,-8.737843038498253,1.593510085246719e-68,7.029584780073863e-67
COG6,6,-7.380639092129049,2.7899765780965434e-35,5.569525971002221e-34
COG7,6,-6.161900155003801,1.096664641738359e-15,1.5295259925670566e-14
COG8,6,-5.501354970655686,4.538804668738001e-09,5.4462900223599947e-08
COIL,6,-0.9473803545252638,0.17055344530448893,0.4512245969949953
COL10A1,6,0.7391694543944816,0.755425509907675,0.8468221413672933
COL11A1,6,0.7499422873168538,0.7591274848117332,0.8488054586893512
COL11A2,3,-1.3960197477729936,0.0943819968287473,0.31601505276763525
COL12A1,6,-0.8060113492869873,0.2011377123493563,0.4935654283102709
COL13A1,6,0.5648246647119298,0.6909386727843535,0.8174148683505661
COL14A1,6,-1.856255504390336,0.04841233648397787,0.2083564908390363
COL15A1,6,-0.18657940681818042,0.3821634911027277,0.6628990253565396
COL16A1,6,1.1070137833754627,0.8626632768785389,0.9069000660115201
COL17A1,6,-1.1474221320898386,0.13241953145305585,0.3896102431246813
COL18A1,6,-1.8701556123349294,0.04735389583406502,0.20532142241523188
COL19A1,6,0.27793585316084907,0.5705803253372648,0.7657732092542286
COL1A1,6,-1.5482291670638195,0.07632053138773892,0.28383941697702
COL1A2,6,0.7821900982152562,0.7700050668221841,0.8538206737948941
COL20A1,6,-2.760210610100403,0.010833078134819693,0.06671677257040873
COL21A1,6,0.04284501783630894,0.47051395161006465,0.7148311523705306
COL22A1,6,1.0955285162776578,0.8598947752847552,0.9051933761559933
COL23A1,6,0.03845445066776947,0.4687186796772004,0.7140136233701894
COL24A1,6,0.3313137062450668,0.5937155944353485,0.7762885407096124
COL25A1,6,-0.2028034815398679,0.37635194872304345,0.6587734389719273
COL26A1,6,-1.113011345062583,0.13853566822229152,0.40103711895080524
COL27A1,6,-2.1599077488759275,0.02894540536392225,0.14445657732504935
COL28A1,6,0.2554586318523078,0.5608235026180982,0.7617028313890885
COL2A1,6,-1.619902961329697,0.06895178845825842,0.26568418703461905
COL3A1,6,-0.15021848391901377,0.39539765676366034,0.672199718822347
COL4A1,6,-1.7203116271296655,0.0596001152123872,0.24146721544534813
COL4A2,6,-1.2045088379437703,0.12271317677555624,0.3723678254187547
COL4A2-AS2,6,-1.5836365085912927,0.07260051383515695,0.2742886551183726
COL4A3,6,-0.6341976379336542,0.24299846031989997,0.5444057052885776
COL4A4,6,0.37176748769073403,0.6111384578672617,0.7836704738405589
COL4A5,6,-2.9671310309868817,0.007996406753155173,0.0526425671760845
COL4A6,6,-0.09620604292877019,0.41559504595884744,0.6838830215561557
COL5A1,6,-3.124713341851157,0.006292523464572977,0.0434422916193825
COL5A2,6,-0.09552561018002477,0.4158536064163084,0.6841350889540916
COL5A3,6,0.0384947698352753,0.46873514899584257,0.7140136233701894
COL6A1,6,-0.10165006868071082,0.4135300384016176,0.68224343842818
COL6A2,6,-0.6012726633758926,0.2517108861216064,0.5548870320603801
COL6A3,6,0.603299861964767,0.705881453519451,0.8248073249688337
COL6A5,6,0.2744872388207663,0.5690832615015127,0.7656961817529868
COL7A1,6,0.6066369696368903,0.7071594561459722,0.825443998098922
COL8A1,6,-0.15141111174411678,0.39495896568251243,0.6717361479159633
COL8A2,6,-0.9145337283444659,0.17738695473951932,0.46098468142388177
COL9A2,6,0.7057293512403995,0.7437183234028681,0.8425087676937201
COL9A3,6,-0.7707936263475058,0.20926158163607547,0.5043459314480195
COLCA1,6,0.19615668973160058,0.5351564924279532,0.748251541924649
COLEC10,6,-0.20237105252360463,0.37650610182238764,0.6588956970416454
COLEC11,6,-0.6399566311545302,0.24149883206091205,0.5420489969358098
COLEC12,6,-0.6778707427491132,0.23180234700058497,0.5316362752434212
COLGALT1,6,-2.7751833233248715,0.010592719898982588,0.0655839358908499
COLGALT2,6,-0.9041064391296225,0.17958975598482974,0.46384854503970097
COLQ,6,1.0473798027988332,0.8478974864770554,0.897487977357723
COMMD1,6,-0.3837768312085529,0.3153911706773055,0.6120957782314531
COMMD10,6,-3.131117666026336,0.0062276176865484496,0.04310801687294206
COMMD2,6,-2.3558228382639226,0.020614596123887316,0.11113100469077605
COMMD3,6,-3.2546012191445586,0.0050288985836317015,0.03591836744066256
COMMD3-BMI1,6,-3.2546012191445586,0.0050288985836317015,0.03591836744066256
COMMD4,6,-2.572152495567372,0.0144823096269906,0.08442887467793961
COMMD6,6,0.8276345275591586,0.7848124124485816,0.8617874496065899
COMMD7,6,-3.66769420543618,0.00238893179947155,0.019223313987360033
COMMD8,6,-2.9403674918071947,0.008314314717719002,0.054229637546627275
COMMD9,5,2.807285795109727,0.9969803264371001,0.999610481019553
COMP,6,-1.0954295872013424,0.1417349778512042,0.4055463105940855
COMT,7,-0.08190551074316936,0.4210507029454925,0.6875814744736821
COMTD1,6,0.8135502443972925,0.7802886261665765,0.8595309134903322
COP1,6,0.9078996959302407,0.809475829847342,0.8749067993039661
COPA,6,-9.88315724069269,5.556107453530785e-106,9.717287752577778e-104
COPB1,6,-8.99550342653334,3.3624761427018053e-76,1.830650578738727e-74
COPB2,6,-8.660129038385081,2.7033568124553425e-66,1.127140098830273e-64
COPE,6,-3.309106243661368,0.004537947708288153,0.03310574402321844
COPG1,5,-6.65174051742119,2.1148418348391729e-22,3.36789840305613e-21
COPG2,6,-0.9574799914382949,0.16848420043706092,0.448935317950335
COPRS,6,0.15905127312328826,0.5192237364232895,0.7403743395862216
COPS2,6,-5.110709367638996,1.937729477292671e-06,2.127519314429725e-05
COPS3,6,-3.5658273606527495,0.002779101706119293,0.02179499484842682
COPS4,6,-7.057327149975059,3.8568338294847146e-29,6.986490098268232e-28
COPS5,6,-4.444937182115634,0.0005533265024406152,0.005293025976637888
COPS6,6,-9.223107201596408,2.4194903367756754e-83,1.6956165789254494e-81
COPS7A,6,0.47826643077002645,0.6560313434780352,0.8055388282793668
COPS7B,6,0.7292629610094986,0.7519912525116905,0.8457557097541027
COPS8,6,-9.851837905491058,7.650417105093437e-105,1.2922666089569366e-102
COPS9,6,-0.3330789289664848,0.3317538322041246,0.6248894681265736
COPZ1,6,-10.285272452957232,3.541714249803678e-121,1.6665452075921452e-118
COPZ2,6,0.10265256816588669,0.4953182550498094,0.7286716297863172
COQ10A,6,1.628128930031661,0.9528302479694891,0.9672610269516145
COQ10B,6,-1.0777102535905543,0.14500900349648438,0.4113410271423885
COQ2,6,-2.7832410714836056,0.0104660328559016,0.06500320783506704
COQ3,6,-3.4025962330897634,0.0037761239407967944,0.028375489521660476
COQ4,5,-3.3778627732604263,0.003966080658790678,0.029566824617004963
COQ5,6,-4.452839670108306,0.0005336741739105789,0.00511493826333403
COQ6,6,-1.8495938708617385,0.04892507040672994,0.21028842245502477
COQ7,6,-0.5185838910203545,0.2746597710809139,0.5772119370344642
COQ7-DT,3,-1.8656834421033583,0.047692750442654114,0.20629280520861748
COQ8A,6,-0.8889123838197337,0.18282882376184895,0.46781834179740855
COQ8B,6,-0.5231372235181534,0.27335575430617576,0.5755731698650066
